Type,Library,Test,Result
2. Parse Double,udp/json-parser (C),double11,true
2. Parse Double,udp/json-parser (C),double12,true
2. Parse Double,udp/json-parser (C),double13,true
2. Parse Double,udp/json-parser (C),double14,true
2. Parse Double,udp/json-parser (C),double15,true
2. Parse Double,udp/json-parser (C),double16,true
2. Parse Double,udp/json-parser (C),double17,true
2. Parse Double,udp/json-parser (C),double18,true
2. Parse Double,udp/json-parser (C),double19,true
2. Parse Double,udp/json-parser (C),double20,true
2. Parse Double,udp/json-parser (C),double21,true
2. Parse Double,udp/json-parser (C),double22,false
2. Parse Double,udp/json-parser (C),double23,true
2. Parse Double,udp/json-parser (C),double24,true
2. Parse Double,udp/json-parser (C),double25,true
2. Parse Double,udp/json-parser (C),double26,true
2. Parse Double,udp/json-parser (C),double27,false
2. Parse Double,udp/json-parser (C),double28,false
2. Parse Double,udp/json-parser (C),double29,false
2. Parse Double,udp/json-parser (C),double30,true
2. Parse Double,udp/json-parser (C),double31,false
2. Parse Double,udp/json-parser (C),double32,true
2. Parse Double,udp/json-parser (C),double33,true
2. Parse Double,udp/json-parser (C),double34,true
2. Parse Double,udp/json-parser (C),double35,false
2. Parse Double,udp/json-parser (C),double36,true
2. Parse Double,udp/json-parser (C),double37,false
2. Parse Double,udp/json-parser (C),double38,false
2. Parse Double,udp/json-parser (C),double39,false
2. Parse Double,udp/json-parser (C),double40,false
2. Parse Double,udp/json-parser (C),double41,false
2. Parse Double,udp/json-parser (C),double42,true
2. Parse Double,udp/json-parser (C),double43,true
2. Parse Double,udp/json-parser (C),double44,false
2. Parse Double,udp/json-parser (C),double45,true
2. Parse Double,udp/json-parser (C),double46,true
2. Parse Double,udp/json-parser (C),double47,true
2. Parse Double,udp/json-parser (C),double48,false
2. Parse Double,udp/json-parser (C),double49,false
2. Parse Double,udp/json-parser (C),double50,true
2. Parse Double,udp/json-parser (C),double51,false
2. Parse Double,udp/json-parser (C),double52,true
2. Parse Double,udp/json-parser (C),double53,false
2. Parse Double,udp/json-parser (C),double54,false
2. Parse Double,udp/json-parser (C),double55,false
2. Parse Double,udp/json-parser (C),double56,false
2. Parse Double,udp/json-parser (C),double57,false
2. Parse Double,udp/json-parser (C),double58,false
2. Parse Double,udp/json-parser (C),double59,false
2. Parse Double,udp/json-parser (C),double60,false
2. Parse Double,udp/json-parser (C),double61,false
2. Parse Double,udp/json-parser (C),double62,false
2. Parse Double,udp/json-parser (C),double63,false
2. Parse Double,udp/json-parser (C),double64,false
2. Parse Double,udp/json-parser (C),double65,false
2. Parse Double,udp/json-parser (C),double66,false
3. Parse String,udp/json-parser (C),string01,true
3. Parse String,udp/json-parser (C),string02,true
3. Parse String,udp/json-parser (C),string03,true
3. Parse String,udp/json-parser (C),string04,true
3. Parse String,udp/json-parser (C),string05,true
3. Parse String,udp/json-parser (C),string06,true
3. Parse String,udp/json-parser (C),string07,true
3. Parse String,udp/json-parser (C),string08,true
3. Parse String,udp/json-parser (C),string09,true
4. Roundtrip,udp/json-parser (C),roundtrip01,true
4. Roundtrip,udp/json-parser (C),roundtrip02,true
4. Roundtrip,udp/json-parser (C),roundtrip03,true
4. Roundtrip,udp/json-parser (C),roundtrip04,true
4. Roundtrip,udp/json-parser (C),roundtrip05,true
4. Roundtrip,udp/json-parser (C),roundtrip06,true
4. Roundtrip,udp/json-parser (C),roundtrip07,true
4. Roundtrip,udp/json-parser (C),roundtrip08,true
4. Roundtrip,udp/json-parser (C),roundtrip09,true
4. Roundtrip,udp/json-parser (C),roundtrip10,true
4. Roundtrip,udp/json-parser (C),roundtrip11,true
4. Roundtrip,udp/json-parser (C),roundtrip12,true
4. Roundtrip,udp/json-parser (C),roundtrip13,true
4. Roundtrip,udp/json-parser (C),roundtrip14,false
4. Roundtrip,udp/json-parser (C),roundtrip15,true
4. Roundtrip,udp/json-parser (C),roundtrip16,true
4. Roundtrip,udp/json-parser (C),roundtrip17,true
4. Roundtrip,udp/json-parser (C),roundtrip18,true
4. Roundtrip,udp/json-parser (C),roundtrip19,true
4. Roundtrip,udp/json-parser (C),roundtrip20,true
4. Roundtrip,udp/json-parser (C),roundtrip21,true
4. Roundtrip,udp/json-parser (C),roundtrip22,true
4. Roundtrip,udp/json-parser (C),roundtrip23,true
4. Roundtrip,udp/json-parser (C),roundtrip24,false
4. Roundtrip,udp/json-parser (C),roundtrip25,false
4. Roundtrip,udp/json-parser (C),roundtrip26,false
4. Roundtrip,udp/json-parser (C),roundtrip27,false
1. Parse Validation,ujson4c (C),pass01,true
1. Parse Validation,ujson4c (C),pass02,true
1. Parse Validation,ujson4c (C),pass03,true
1. Parse Validation,ujson4c (C),fail02,true
1. Parse Validation,ujson4c (C),fail03,true
1. Parse Validation,ujson4c (C),fail04,true
1. Parse Validation,ujson4c (C),fail05,true
1. Parse Validation,ujson4c (C),fail06,true
1. Parse Validation,ujson4c (C),fail07,true
1. Parse Validation,ujson4c (C),fail08,true
1. Parse Validation,ujson4c (C),fail09,false
1. Parse Validation,ujson4c (C),fail10,true
1. Parse Validation,ujson4c (C),fail11,true
1. Parse Validation,ujson4c (C),fail12,true
1. Parse Validation,ujson4c (C),fail13,false
1. Parse Validation,ujson4c (C),fail14,true
1. Parse Validation,ujson4c (C),fail15,true
1. Parse Validation,ujson4c (C),fail16,true
1. Parse Validation,ujson4c (C),fail17,true
1. Parse Validation,ujson4c (C),fail19,true
1. Parse Validation,ujson4c (C),fail20,true
1. Parse Validation,ujson4c (C),fail21,true
1. Parse Validation,ujson4c (C),fail22,true
1. Parse Validation,ujson4c (C),fail23,true
1. Parse Validation,ujson4c (C),fail24,true
1. Parse Validation,ujson4c (C),fail25,false
1. Parse Validation,ujson4c (C),fail26,true
1. Parse Validation,ujson4c (C),fail27,false
1. Parse Validation,ujson4c (C),fail28,true
1. Parse Validation,ujson4c (C),fail29,false
1. Parse Validation,ujson4c (C),fail30,false
1. Parse Validation,ujson4c (C),fail31,true
1. Parse Validation,ujson4c (C),fail32,true
1. Parse Validation,ujson4c (C),fail33,true
2. Parse Double,ujson4c (C),double01,true
2. Parse Double,ujson4c (C),double02,true
2. Parse Double,ujson4c (C),double03,true
2. Parse Double,ujson4c (C),double04,true
2. Parse Double,ujson4c (C),double05,true
2. Parse Double,ujson4c (C),double06,true
2. Parse Double,ujson4c (C),double07,true
2. Parse Double,ujson4c (C),double08,true
2. Parse Double,ujson4c (C),double09,true
2. Parse Double,ujson4c (C),double10,true
2. Parse Double,ujson4c (C),double11,true
2. Parse Double,ujson4c (C),double12,true
2. Parse Double,ujson4c (C),double13,true
2. Parse Double,ujson4c (C),double14,true
2. Parse Double,ujson4c (C),double15,true
2. Parse Double,ujson4c (C),double16,true
2. Parse Double,ujson4c (C),double17,true
2. Parse Double,ujson4c (C),double18,true
2. Parse Double,ujson4c (C),double19,true
2. Parse Double,ujson4c (C),double20,true
2. Parse Double,ujson4c (C),double21,true
2. Parse Double,ujson4c (C),double22,false
2. Parse Double,ujson4c (C),double23,false
2. Parse Double,ujson4c (C),double24,false
2. Parse Double,ujson4c (C),double25,false
2. Parse Double,ujson4c (C),double26,true
2. Parse Double,ujson4c (C),double27,false
2. Parse Double,ujson4c (C),double28,false
2. Parse Double,ujson4c (C),double29,false
2. Parse Double,ujson4c (C),double30,true
2. Parse Double,ujson4c (C),double31,false
2. Parse Double,ujson4c (C),double32,true
2. Parse Double,ujson4c (C),double33,true
2. Parse Double,ujson4c (C),double34,true
2. Parse Double,ujson4c (C),double35,false
2. Parse Double,ujson4c (C),double36,false
2. Parse Double,ujson4c (C),double37,true
2. Parse Double,ujson4c (C),double38,false
2. Parse Double,ujson4c (C),double39,false
2. Parse Double,ujson4c (C),double40,false
2. Parse Double,ujson4c (C),double41,false
2. Parse Double,ujson4c (C),double42,true
2. Parse Double,ujson4c (C),double43,true
2. Parse Double,ujson4c (C),double44,false
2. Parse Double,ujson4c (C),double45,true
2. Parse Double,ujson4c (C),double46,true
2. Parse Double,ujson4c (C),double47,true
2. Parse Double,ujson4c (C),double48,false
2. Parse Double,ujson4c (C),double49,false
2. Parse Double,ujson4c (C),double50,true
2. Parse Double,ujson4c (C),double51,false
2. Parse Double,ujson4c (C),double52,true
2. Parse Double,ujson4c (C),double53,false
2. Parse Double,ujson4c (C),double54,false
2. Parse Double,ujson4c (C),double55,false
2. Parse Double,ujson4c (C),double56,false
2. Parse Double,ujson4c (C),double57,false
2. Parse Double,ujson4c (C),double58,false
2. Parse Double,ujson4c (C),double59,false
2. Parse Double,ujson4c (C),double60,false
2. Parse Double,ujson4c (C),double61,false
2. Parse Double,ujson4c (C),double62,false
2. Parse Double,ujson4c (C),double63,false
2. Parse Double,ujson4c (C),double64,false
2. Parse Double,ujson4c (C),double65,false
2. Parse Double,ujson4c (C),double66,false
3. Parse String,ujson4c (C),string01,true
3. Parse String,ujson4c (C),string02,true
3. Parse String,ujson4c (C),string03,true
3. Parse String,ujson4c (C),string04,false
3. Parse String,ujson4c (C),string05,true
3. Parse String,ujson4c (C),string06,true
3. Parse String,ujson4c (C),string07,false
3. Parse String,ujson4c (C),string08,false
3. Parse String,ujson4c (C),string09,false
1. Parse Validation,ujson (C++),pass01,false
1. Parse Validation,ujson (C++),pass02,true
1. Parse Validation,ujson (C++),pass03,true
1. Parse Validation,ujson (C++),fail02,true
1. Parse Validation,ujson (C++),fail03,true
1. Parse Validation,ujson (C++),fail04,true
1. Parse Validation,ujson (C++),fail05,true
1. Parse Validation,ujson (C++),fail06,true
1. Parse Validation,ujson (C++),fail07,true
1. Parse Validation,ujson (C++),fail08,true
1. Parse Validation,ujson (C++),fail09,true
1. Parse Validation,ujson (C++),fail10,true
1. Parse Validation,ujson (C++),fail11,true
1. Parse Validation,ujson (C++),fail12,true
1. Parse Validation,ujson (C++),fail13,true
1. Parse Validation,ujson (C++),fail14,true
1. Parse Validation,ujson (C++),fail15,true
1. Parse Validation,ujson (C++),fail16,true
1. Parse Validation,ujson (C++),fail17,true
1. Parse Validation,ujson (C++),fail19,true
1. Parse Validation,ujson (C++),fail20,true
1. Parse Validation,ujson (C++),fail21,true
1. Parse Validation,ujson (C++),fail22,true
1. Parse Validation,ujson (C++),fail23,true
1. Parse Validation,ujson (C++),fail24,true
1. Parse Validation,ujson (C++),fail25,true
1. Parse Validation,ujson (C++),fail26,true
1. Parse Validation,ujson (C++),fail27,true
1. Parse Validation,ujson (C++),fail28,true
1. Parse Validation,ujson (C++),fail29,true
1. Parse Validation,ujson (C++),fail30,true
1. Parse Validation,ujson (C++),fail31,true
1. Parse Validation,ujson (C++),fail32,true
1. Parse Validation,ujson (C++),fail33,true
2. Parse Double,ujson (C++),double01,true
2. Parse Double,ujson (C++),double02,true
2. Parse Double,ujson (C++),double03,true
2. Parse Double,ujson (C++),double04,true
2. Parse Double,ujson (C++),double05,true
2. Parse Double,ujson (C++),double06,true
2. Parse Double,ujson (C++),double07,true
2. Parse Double,ujson (C++),double08,true
2. Parse Double,ujson (C++),double09,true
2. Parse Double,ujson (C++),double10,true
2. Parse Double,ujson (C++),double11,true
2. Parse Double,ujson (C++),double12,true
2. Parse Double,ujson (C++),double13,true
2. Parse Double,ujson (C++),double14,true
2. Parse Double,ujson (C++),double15,true
2. Parse Double,ujson (C++),double16,true
2. Parse Double,ujson (C++),double17,true
2. Parse Double,ujson (C++),double18,true
2. Parse Double,ujson (C++),double19,true
2. Parse Double,ujson (C++),double20,true
2. Parse Double,ujson (C++),double21,true
2. Parse Double,ujson (C++),double22,true
2. Parse Double,ujson (C++),double23,true
2. Parse Double,ujson (C++),double24,true
2. Parse Double,ujson (C++),double25,true
2. Parse Double,ujson (C++),double26,true
2. Parse Double,ujson (C++),double27,true
2. Parse Double,ujson (C++),double28,true
2. Parse Double,ujson (C++),double29,true
2. Parse Double,ujson (C++),double30,true
2. Parse Double,ujson (C++),double31,true
2. Parse Double,ujson (C++),double32,true
2. Parse Double,ujson (C++),double33,true
2. Parse Double,ujson (C++),double34,true
2. Parse Double,ujson (C++),double35,true
2. Parse Double,ujson (C++),double36,true
2. Parse Double,ujson (C++),double37,true
2. Parse Double,ujson (C++),double38,true
2. Parse Double,ujson (C++),double39,true
2. Parse Double,ujson (C++),double40,true
2. Parse Double,ujson (C++),double41,true
2. Parse Double,ujson (C++),double42,true
2. Parse Double,ujson (C++),double43,true
2. Parse Double,ujson (C++),double44,true
2. Parse Double,ujson (C++),double45,true
2. Parse Double,ujson (C++),double46,true
2. Parse Double,ujson (C++),double47,true
2. Parse Double,ujson (C++),double48,true
2. Parse Double,ujson (C++),double49,true
2. Parse Double,ujson (C++),double50,true
2. Parse Double,ujson (C++),double51,true
2. Parse Double,ujson (C++),double52,true
2. Parse Double,ujson (C++),double53,true
2. Parse Double,ujson (C++),double54,true
2. Parse Double,ujson (C++),double55,true
2. Parse Double,ujson (C++),double56,true
2. Parse Double,ujson (C++),double57,true
2. Parse Double,ujson (C++),double58,true
2. Parse Double,ujson (C++),double59,true
2. Parse Double,ujson (C++),double60,true
2. Parse Double,ujson (C++),double61,true
2. Parse Double,ujson (C++),double62,true
2. Parse Double,ujson (C++),double63,true
2. Parse Double,ujson (C++),double64,true
2. Parse Double,ujson (C++),double65,true
2. Parse Double,ujson (C++),double66,true
3. Parse String,ujson (C++),string01,true
3. Parse String,ujson (C++),string02,true
3. Parse String,ujson (C++),string03,true
3. Parse String,ujson (C++),string04,true
3. Parse String,ujson (C++),string05,true
3. Parse String,ujson (C++),string06,true
3. Parse String,ujson (C++),string07,true
3. Parse String,ujson (C++),string08,true
3. Parse String,ujson (C++),string09,true
4. Roundtrip,ujson (C++),roundtrip01,true
4. Roundtrip,ujson (C++),roundtrip02,true
4. Roundtrip,ujson (C++),roundtrip03,true
4. Roundtrip,ujson (C++),roundtrip04,true
4. Roundtrip,ujson (C++),roundtrip05,true
4. Roundtrip,ujson (C++),roundtrip06,true
4. Roundtrip,ujson (C++),roundtrip07,true
4. Roundtrip,ujson (C++),roundtrip08,true
4. Roundtrip,ujson (C++),roundtrip09,true
4. Roundtrip,ujson (C++),roundtrip10,true
4. Roundtrip,ujson (C++),roundtrip11,true
4. Roundtrip,ujson (C++),roundtrip12,false
4. Roundtrip,ujson (C++),roundtrip13,false
4. Roundtrip,ujson (C++),roundtrip14,false
4. Roundtrip,ujson (C++),roundtrip15,true
4. Roundtrip,ujson (C++),roundtrip16,false
4. Roundtrip,ujson (C++),roundtrip17,false
4. Roundtrip,ujson (C++),roundtrip18,false
4. Roundtrip,ujson (C++),roundtrip19,false
4. Roundtrip,ujson (C++),roundtrip20,false
4. Roundtrip,ujson (C++),roundtrip21,false
4. Roundtrip,ujson (C++),roundtrip22,true
4. Roundtrip,ujson (C++),roundtrip23,true
4. Roundtrip,ujson (C++),roundtrip24,true
4. Roundtrip,ujson (C++),roundtrip25,true
4. Roundtrip,ujson (C++),roundtrip26,true
4. Roundtrip,ujson (C++),roundtrip27,true
1. Parse Validation,V8 (C++),pass01,true
1. Parse Validation,V8 (C++),pass02,true
1. Parse Validation,V8 (C++),pass03,true
1. Parse Validation,V8 (C++),fail02,true
1. Parse Validation,V8 (C++),fail03,true
1. Parse Validation,V8 (C++),fail04,true
1. Parse Validation,V8 (C++),fail05,true
1. Parse Validation,V8 (C++),fail06,true
1. Parse Validation,V8 (C++),fail07,true
1. Parse Validation,V8 (C++),fail08,true
1. Parse Validation,V8 (C++),fail09,true
1. Parse Validation,V8 (C++),fail10,true
1. Parse Validation,V8 (C++),fail11,true
1. Parse Validation,V8 (C++),fail12,true
1. Parse Validation,V8 (C++),fail13,true
1. Parse Validation,V8 (C++),fail14,true
1. Parse Validation,V8 (C++),fail15,true
1. Parse Validation,V8 (C++),fail16,true
1. Parse Validation,V8 (C++),fail17,true
1. Parse Validation,V8 (C++),fail19,true
1. Parse Validation,V8 (C++),fail20,true
1. Parse Validation,V8 (C++),fail21,true
1. Parse Validation,V8 (C++),fail22,true
1. Parse Validation,V8 (C++),fail23,true
1. Parse Validation,V8 (C++),fail24,true
1. Parse Validation,V8 (C++),fail25,true
1. Parse Validation,V8 (C++),fail26,true
1. Parse Validation,V8 (C++),fail27,true
1. Parse Validation,V8 (C++),fail28,true
1. Parse Validation,V8 (C++),fail29,true
1. Parse Validation,V8 (C++),fail30,true
1. Parse Validation,V8 (C++),fail31,true
1. Parse Validation,V8 (C++),fail32,true
1. Parse Validation,V8 (C++),fail33,true
2. Parse Double,V8 (C++),double01,true
2. Parse Double,V8 (C++),double02,true
2. Parse Double,V8 (C++),double03,true
2. Parse Double,V8 (C++),double04,true
2. Parse Double,V8 (C++),double05,true
2. Parse Double,V8 (C++),double06,true
2. Parse Double,V8 (C++),double07,true
2. Parse Double,V8 (C++),double08,true
2. Parse Double,V8 (C++),double09,true
2. Parse Double,V8 (C++),double10,true
2. Parse Double,V8 (C++),double11,true
2. Parse Double,V8 (C++),double12,true
2. Parse Double,V8 (C++),double13,true
2. Parse Double,V8 (C++),double14,true
2. Parse Double,V8 (C++),double15,true
2. Parse Double,V8 (C++),double16,true
2. Parse Double,V8 (C++),double17,true
2. Parse Double,V8 (C++),double18,true
2. Parse Double,V8 (C++),double19,true
2. Parse Double,V8 (C++),double20,true
2. Parse Double,V8 (C++),double21,true
2. Parse Double,V8 (C++),double22,true
2. Parse Double,V8 (C++),double23,true
2. Parse Double,V8 (C++),double24,true
2. Parse Double,V8 (C++),double25,true
2. Parse Double,V8 (C++),double26,true
2. Parse Double,V8 (C++),double27,true
2. Parse Double,V8 (C++),double28,true
2. Parse Double,V8 (C++),double29,true
2. Parse Double,V8 (C++),double30,true
2. Parse Double,V8 (C++),double31,true
2. Parse Double,V8 (C++),double32,true
2. Parse Double,V8 (C++),double33,true
2. Parse Double,V8 (C++),double34,true
2. Parse Double,V8 (C++),double35,true
2. Parse Double,V8 (C++),double36,true
2. Parse Double,V8 (C++),double37,true
2. Parse Double,V8 (C++),double38,true
2. Parse Double,V8 (C++),double39,true
2. Parse Double,V8 (C++),double40,true
2. Parse Double,V8 (C++),double41,true
2. Parse Double,V8 (C++),double42,true
2. Parse Double,V8 (C++),double43,true
2. Parse Double,V8 (C++),double44,true
2. Parse Double,V8 (C++),double45,true
2. Parse Double,V8 (C++),double46,true
2. Parse Double,V8 (C++),double47,true
2. Parse Double,V8 (C++),double48,true
2. Parse Double,V8 (C++),double49,true
2. Parse Double,V8 (C++),double50,true
2. Parse Double,V8 (C++),double51,true
2. Parse Double,V8 (C++),double52,true
